hour_index,total_pv_kW,total_load_kW,net_generation_kW,pv_to_load_ratio
1144,248.7503671875,315.41485073175,-66.66448354425,0.788645067985112
3802,928.0089921875,994.99598642975,-66.98699424225003,0.9326761151918921
2775,666.99031640625,734.20373662125,-67.21342021499993,0.9084539920311969
3973,1165.63039453125,1233.47911891275,-67.8487243815,0.9449940219609884
4139,718.66850390625,786.77062970575,-68.10212579950007,0.9134409392755154
5174,766.13884375,834.540424979,-68.40158122900004,0.9180368258988076
7713,215.25598828124998,283.6921317535,-68.43614347225002,0.758766153266174
4768,955.09273046875,1023.626235387,-68.53350491824995,0.9330483105238232
6586,719.7527031249999,788.3729170985,-68.62021397350009,0.9129597004181635
4644,1118.4528984375,1187.33223510875,-68.87933667125003,0.9419881516086949
6132,1117.03011328125,1186.20966131525,-69.17954803400016,0.9416801673163113
5344,789.29530078125,858.53624590425,-69.24094512299996,0.9193500025506527
6300,1085.9890546875,1155.5256621475,-69.53660746000014,0.9398225321360741
2147,240.24470703125002,310.74658357725,-70.501876546,0.7731209897546804
3418,971.0105,1041.73779957575,-70.72729957574995,0.9321064278010645
3445,1179.8046640625,1250.67425967275,-70.86959561024992,0.9433348883568383
828,264.37444140625,335.30346844575,-70.9290270395,0.7884631848374719
4960,791.671875,862.921404232,-71.24952923199999,0.9174321904636908
443,617.48346875,688.98500549025,-71.50153674025,0.8962219249088088
3488,401.81277734375,473.5760561345,-71.76327879075001,0.8484651436456202
4184,356.23708203125,428.01970958674997,-71.78262755549997,0.8322913015919363
6708,268.9293583984375,340.75185119925,-71.82249280081248,0.7892234676429132
5967,1008.7316093750001,1080.89203697575,-72.16042760074993,0.933239929553104
2610,366.661322265625,438.88422425675,-72.22290199112496,0.835439738238771
2821,256.000197265625,328.33958338825,-72.339386122625,0.7796811881290371
5296,913.1241992187499,985.49647432,-72.37227510125001,0.9265626230903058
16,497.31534375,569.95259372925,-72.63724997924999,0.8725556271679831
6806,637.07540625,709.76252521125,-72.68711896125001,0.8975895214569052
6256,788.098828125,860.91109989325,-72.81227176825007,0.9154241678464795
3018,365.695345703125,438.57111170400003,-72.87576600087505,0.8338336363479091
785,416.93569140625,489.96754457475004,-73.03185316850005,0.8509455272535837
1096,481.92520117187496,555.0153543355,-73.09015316362502,0.868309672046023
1671,186.6035341796875,260.069985835,-73.46645165531251,0.7175127605096435
5297,677.042171875,750.7335717670001,-73.69139989200005,0.9018408080240856
6060,876.5980078125,950.447526208,-73.84951839550001,0.9223002666833826
3974,1161.42295703125,1235.427399102,-74.00444207074997,0.9400981044579065
6852,262.025890625,336.1740569165,-74.14816629149999,0.779435189761379
5652,698.587234375,772.8471284315,-74.2598940565,0.9039138631321242
8534,261.3866220703125,335.6573781885,-74.27075611818748,0.7787304503844137
2005,199.3212861328125,273.65944038275,-74.3381542499375,0.7283552327874357
2152,246.11712890625,320.55934184425,-74.44221293800001,0.7677740000416422
8025,238.91994970703126,313.4860442985,-74.56609459146875,0.7621390275268322
2586,386.9583671875,461.6163695735,-74.65800238599996,0.838268293446251
2466,368.675283203125,443.51925033875,-74.84396713562501,0.8312497869941143
856,483.178005859375,558.0892845672499,-74.91127870787494,0.8657718726283483
5272,901.5194101562499,976.6807107165,-75.16130056025008,0.9230441426163158
6134,1138.2207890625,1213.418441814,-75.19765275150007,0.9380282587619884
59,655.9135703125,731.65235962725,-75.73878931474997,0.8964825450029046
4521,378.652708984375,454.670782017,-76.01807303262501,0.8328063362061628
3347,226.87717968750002,303.08855161175,-76.21137192424999,0.748550803824402
2006,193.1693193359375,269.61828012125,-76.4489607853125,0.71645482840634
5440,913.7062890625,990.18049239475,-76.47420333225,0.9227674097375271
6368,178.3834375,254.997733899,-76.61429639899998,0.699549106075999
5962,813.65033203125,890.68753931725,-77.03720728600001,0.9135081554429734
6851,242.84433007812498,320.5932802715,-77.74895019337504,0.757484152864913
8393,190.7392060546875,268.78328425475,-78.04407820006253,0.7096393880069843
5024,293.4447236328125,371.6135658365,-78.16884220368752,0.7896501899294767
2274,306.831298828125,385.12559664925004,-78.29429782112504,0.7967045054937353
5000,297.4425322265625,376.31959889675,-78.8770666701875,0.7903987257325188
2409,554.148919921875,633.267604588,-79.11868466612509,0.8750627934099645
2483,254.3031328125,333.55836542049997,-79.25523260799997,0.7623947063342823
2845,221.1883779296875,300.56971064100003,-79.38133271131252,0.7358970959584729
4505,530.66705859375,610.45002131125,-79.78296271750003,0.869304675564708
5081,691.982,771.7682306657499,-79.78623066574994,0.896618922116627
689,408.81764453125004,489.65112762025,-80.83348308899997,0.8349161691574686
4738,781.94651953125,862.9695060622499,-81.0229865309999,0.9061114131288125
4113,642.0024140625,723.069202153,-81.06678809050004,0.8878851585200946
3681,284.949234375,366.40200647875,-81.45277210375002,0.777695614540338
8561,203.832013671875,285.40123723975,-81.56922356787501,0.7141945666705442
1170,196.3996103515625,278.077449761,-81.67783940943752,0.7062766499552048
6850,221.8613046875,303.99304987375,-82.13174518625001,0.7298236063285546
3209,725.3930546875,807.8524233695,-82.45936868199999,0.8979276818456582
2509,205.2802548828125,287.9340266585,-82.65377177568749,0.7129419768554837
493,204.97143749999998,287.92831609975,-82.95687859975004,0.7118835672873036
2106,348.28381640625,431.97201856099997,-83.68820215474994,0.806264759370758
1189,561.644318359375,646.33213534375,-84.68781698437499,0.8689716738154979
6706,206.9722333984375,292.1423816525,-85.17014825406247,0.7084635632777344
521,384.766357421875,469.98981074275,-85.22345332087502,0.8186695707192856
7738,562.1257578125001,647.66593316425,-85.5401753517499,0.8679254661399921
3666,435.47436328125,521.0767871035,-85.60242382224999,0.8357201341978661
1890,313.5848671875,399.23078695925,-85.64591977175002,0.7854726555295329
39,509.323029296875,596.5760053355,-87.25297603862498,0.8537437374081116
7912,451.39941015625,538.79580063975,-87.39639048350006,0.837793109713325
62,538.318595703125,626.251449936,-87.932854232875,0.8595885804313109
6536,169.32694824218748,259.01310482275,-89.68615658056251,0.653738920678642
969,250.23055029296876,340.1776747105,-89.94712441753126,0.7355878064906335
2508,197.8266494140625,288.4350580425,-90.60840862843747,0.6858620102243306
2004,191.87201953125,282.5962954825,-90.72427595125001,0.6789615501671369
8127,473.00433398437497,563.77601422575,-90.77168024137507,0.8389933612109628
5391,1089.296453125,1180.3523256345,-91.05587250949998,0.9228570389918028
7936,448.291837890625,539.446216905,-91.15437901437502,0.8310223021520416
6251,1003.1136328125,1094.465871426,-91.35223861349994,0.9165325827739077
5387,1019.76436328125,1111.410420095,-91.64605681375008,0.9175407607538381
